"CLUSTER","ADM2_CODE","raw_prev_rate","count","response","ADM1_NAME","male_pop","age_0004_pop","age_0514_pop","age_1524_pop","age_2534_pop","age_3544_pop","age_4554_pop","age_5564_pop","age_65up_pop","hivPrev_2018","hv025_urban_2013","asin_hv226_solidFuel_2013","hv252_dailySmokingHH_2013","hv270_poorest_2013","mv149_lessThanSecondaryEduc_2013","mv717_unskilledOrUnemployed_2013","v149_lessThanSecondaryEduc_2013","v394_notVisitedHF_2013","v445_underweight_2013","asin_v481_uninsured_2013","nga10povcons125","nga_bsgmi_v0a_100m_2011","GHS_BUILT_LDS2014_GLOBE_R2018A_54009_1K_V2_0","assets_fn0","assets_fn1","assets_fn10","assets_fn11","assets_fn12","assets_fn13","assets_fn14","assets_fn15","assets_fn16","assets_fn17","assets_fn18","assets_fn19","assets_fn2","assets_fn3","assets_fn4","assets_fn5","assets_fn6","assets_fn7","assets_fn8","assets_fn9","zone","urban","high_hiv"
23,"NGA019010",0.00420757363253857,713,3,"Kaduna",0.51240590312574,0.179095072270294,0.268539554087719,0.195690376655288,0.149457942626475,0.0955897687594597,0.0564448994646714,0.0334076402036469,0.0217747397786826,0.0146333311030619,0.988395546194825,1.37951975003874,0.168979991302019,0.0157556454540798,0.321060103230525,0.206214550679966,0.546201972262459,0.492631001028361,0.0542691764023215,1.40440587673444,0.413167715072632,0.703798001290557,0.450347193419152,0.0446422751992941,0.370526656508446,0.165151000022888,0.170145504176617,0.266486063599586,0.505686074495316,0.183717265725136,0.203101433813572,0.578529000282288,0.321588888764381,0.0565758720040321,0.508136868476868,0.294903188943863,0.132303081452847,0.188398368656635,0.147718869149685,0.269248992204666,0.0592958424240351,0.436563372612,0.00650826911441982,"North.West",TRUE,FALSE
25,"NGA020007",0.00687757909215956,727,5,"Kano",0.563830682095387,0.171429545900419,0.261949263418167,0.203378800591973,0.157267583215722,0.0986193333798078,0.0552499998039674,0.0311053571706811,0.021000092015184,0.00831027135684573,0.522227769623181,1.48231369367976,0.00643043625977074,0.174660041226243,0.620804725918022,0.377501576399609,0.841453301719166,0.733923689699799,0.169265883684903,1.51102542239016,0.460118502378464,0.879311878248885,0.847376847267151,0.0181507496163249,0.380491405725479,0.128301382064819,0.132087528705597,0.272655352950096,0.529079556465149,0.152588173747063,0.160422459244728,0.551948100328445,0.268878594040871,0.038937596604228,0.519579946994781,0.261389136314392,0.0926225557923317,0.207892715930939,0.055037273094058,0.176005877554417,0.0108929728157818,0.350849732756615,7.41759067750536e-05,"North.West",TRUE,FALSE
26,"NGA020018",0,710,0,"Kano",0.586940285876908,0.179174240971294,0.295178161188856,0.220099135948944,0.134185152967486,0.0788381732079132,0.0440680612676066,0.0271372706224669,0.0213197960450876,0.00696383633358872,0.519055657570021,1.48448804873527,0.00665888507610296,0.171168411743364,0.621338885068425,0.376598178496644,0.842419877025164,0.735554392755861,0.168896975408388,1.51057969786585,0.198194578289986,0.682507814581088,0.664586226729786,0.0286119300872087,0.456483155488968,0.186379253864288,0.164832845330238,0.362043142318726,0.562514543533325,0.16827429831028,0.228516444563866,0.658084273338318,0.319279253482819,0.0403748378157616,0.558538675308228,0.321799397468567,0.103888601064682,0.234852656722069,0.0722573921084404,0.217082217335701,0.00972910691052675,0.436619937419891,0,"North.West",TRUE,FALSE
27,"NGA020021",0.00605143721633888,661,4,"Kano",0.588373851331363,0.168358679068437,0.291772008575777,0.225288394100912,0.133672606635247,0.0792864529082678,0.0467738716450331,0.0306422761678151,0.0242057147179037,0.00834870140694689,0.535487520884274,1.48257761952134,0.00666713175799191,0.1567944032112,0.612410580123428,0.385943327913957,0.836579935067782,0.730186095288118,0.170736592529456,1.51024636762721,0.260380059480667,0.850289186176234,0.766796420514584,0.012839344330132,0.440469443798065,0.140709519386292,0.141124829649925,0.322002023458481,0.522441267967224,0.146550938487053,0.216940209269524,0.556181609630585,0.283484190702438,0.0532305426895618,0.509684562683105,0.260651618242264,0.086666077375412,0.205447226762772,0.0705614686012268,0.22191658616066,0.0112715689465404,0.375765472650528,0,"North.West",TRUE,FALSE
28,"NGA020031",0,531,0,"Kano",0.530167190140031,0.20022082751734,0.286148200664247,0.187003705077288,0.135696721529297,0.0867045455306349,0.0516744457010365,0.0297176509117811,0.0228339213774012,0.00625313581861054,0.453494352401894,1.49426233329762,0.00744142027797435,0.219767680624608,0.653017541820487,0.342671722235043,0.863306741908786,0.757466501603293,0.161839423172778,1.50936570322626,0.619930446147919,0.83719051261884,0.778723700131689,0.0080751501955092,0.399262249469757,0.14614899456501,0.151516936719418,0.334383994340897,0.533610135316849,0.175757795572281,0.199129045009613,0.58062544465065,0.31277696788311,0.0471875444054604,0.539963066577911,0.286507412791252,0.0544857922941446,0.211951114237309,0.0437393821775913,0.214591912925243,0.0104985544458032,0.408007726073265,0,"North.West",TRUE,FALSE
29,"NGA020042",0.00561009817671809,713,4,"Kano",0.554632300092123,0.196927358754498,0.291121927121604,0.199330677872392,0.132043699665254,0.0814246121888703,0.0465608853793404,0.0293328140085639,0.0232580664906,0.00570863969029856,0.466289177583751,1.48847523808893,0.00656682624332493,0.226524934761595,0.649519312965349,0.347232437262461,0.859776427531646,0.752001957459915,0.163222683542002,1.5112110252169,0.78090626001358,0.301283697849752,0.228793707896853,0.136001884937286,0.262245029211044,0.119381636381149,0.159680053591728,0.188995018601418,0.334413647651672,0.141470372676849,0.162353381514549,0.328473210334778,0.260558247566223,0.0799978226423264,0.252768158912659,0.2207200974226,0.19475856423378,0.123102068901062,0.16285602748394,0.224750906229019,0.161313623189926,0.332306057214737,0.0388383381068707,"North.West",TRUE,FALSE
30,"NGA021014",0.0027359781121751,731,2,"Katsina",0.52425988237278,0.209580912733163,0.292857229492151,0.182005278042929,0.129882184023933,0.0827773432430498,0.04979625436034,0.0301408442109361,0.0229599835050735,0.00745109759875458,0.305865169749684,1.51836260831516,0.0228357738129474,0.204807812291819,0.69793389850128,0.178010952971932,0.899215528786921,0.845012608300349,0.10835506767202,1.41511238849757,0.770918965339661,0.0523600839984497,0.0317675479634405,0.210445925593376,0.139674037694931,0.125311747193336,0.244885668158531,0.169052958488464,0.164287477731705,0.192439258098602,0.146827474236488,0.227281332015991,0.304767787456512,0.167256847023964,0.0897645056247711,0.209952086210251,0.280415832996368,0.0681956186890602,0.274031430482864,0.278391629457474,0.179455995559692,0.323566555976868,0.147684052586555,"North.West",FALSE,FALSE
31,"NGA021019",0,729,0,"Katsina",0.503802389984046,0.21700908305096,0.293095989928527,0.171582553466698,0.132958816546623,0.0832316760130896,0.0500266063847723,0.0295536471260095,0.0225417412762497,0.00375462694861845,0.0382998121591973,1.52411455786208,0.0123590791862648,0.217831639783058,0.701269585615553,0.162284954663562,0.873340988515659,0.890637989086648,0.132855402241969,1.44914138774476,0.815406799316406,0.0133477086313421,0.00435812515414823,0.187443576753139,0.124998807907104,0.112902998924255,0.215425595641136,0.168197199702263,0.203012391924858,0.194537803530693,0.13750559091568,0.22756489366293,0.260538026690483,0.158958308398724,0.0674987733364105,0.189063042402267,0.27436988055706,0.080664187669754,0.259611964225769,0.214157722890377,0.198826998472214,0.269852101802826,0.160891175270081,"North.West",FALSE,FALSE
32,"NGA021021",0,447,0,"Katsina",0.533654630838843,0.204894581463025,0.300519681292062,0.180469257868644,0.124327050875538,0.0854824982195428,0.0500933149340402,0.0307794241263547,0.0234341458145288,0.00613956636978732,0.966582817934828,1.53010175247462,0.026190068363968,0.122245410069306,0.786475842382905,0.0735949801463893,0.939953357877389,0.79813208353497,0.133607815408532,1.35060840419341,0.723643213510513,0.289814498802775,0.280060391503664,0.165791466832161,0.187588803470135,0.11511692032218,0.200002089142799,0.198306657373905,0.260572493076324,0.19377538561821,0.175081990659237,0.273706987500191,0.272900015115738,0.159218698740005,0.139855444431305,0.22287917137146,0.244277328252792,0.114994734525681,0.213505491614342,0.242177255451679,0.172607816755772,0.318262472748756,0.113380905240774,"North.West",TRUE,FALSE
33,"NGA022006",0.00416088765603329,721,3,"Kebbi",0.50607224782091,0.203216373496801,0.287945412554823,0.174928907703746,0.134551086908242,0.0882323551221387,0.0517001094688578,0.0347906968987046,0.0246350232994893,0.00488028851377871,0.348318357253425,1.53314394909314,0.0598459815155222,0.236370216639813,0.789758567207733,0.193525952062969,0.952488745430545,0.980939675590185,0.0915083836128407,1.51873844141839,0.51312580704689,0.0328618811079411,0.0214854163467422,0.205337442457676,0.109380703419447,0.0958368219435215,0.220703102648258,0.164715178310871,0.166318379342556,0.212047822773457,0.148622810840607,0.205163791775703,0.269778817892075,0.179691396653652,0.0671552307903767,0.198556028306484,0.273386389017105,0.0735740512609482,0.269231900572777,0.243315912783146,0.188337497413158,0.290632784366608,0.173465631902218,"North.West",FALSE,FALSE
4,"NGA023003",0.00138888888888889,720,1,"Kogi",0.504090165160304,0.202968299138714,0.278161478085706,0.182322171006114,0.133768445769149,0.0891729986177447,0.0554631069155409,0.0331240413152934,0.0250192495061729,0.0115160470598912,0.200356892220187,1.53072832412277,0.0631401184186674,0.0106199798135572,0.555361758173808,0.276824993820648,0.766225485088545,0.768317489559888,0.0794831914277353,1.47877869679109,0.680475294589996,0.02996833549369,0.0072633081439316,0.21482264995575,0.143959812819958,0.109751742333174,0.285337209701538,0.159864544868469,0.126509733498096,0.168571449816227,0.124531123787165,0.233289502561092,0.328721508383751,0.162269487977028,0.135211899876595,0.220486015081406,0.284544393420219,0.0336859058588743,0.325248628854752,0.308565095067024,0.198858581483364,0.350953429937363,0.111122760921717,"North.Central",FALSE,FALSE
5,"NGA023017",0.0013550135501355,738,1,"Kogi",0.504922864583248,0.205335557289002,0.275617525519658,0.180908558340148,0.133421408267823,0.088870263488259,0.0546132487169711,0.0346678128388957,0.0265656891007325,0.00931168563318301,0.496682992920018,1.46314999371878,0.0559457282875142,0.000908625982864169,0.398062744632854,0.298855785602888,0.587266464062074,0.696805585769991,0.093532099077585,1.42169006263109,0.538084447383881,0.0529681380853284,0.0389790398801919,0.23164027929306,0.170249700546265,0.0755842328071594,0.311209082603455,0.153716042637825,0.100888036191463,0.247739642858505,0.166623741388321,0.23911440372467,0.343279391527176,0.226461306214333,0.0935504361987114,0.212839871644974,0.319395333528519,0.0717314034700394,0.362924307584763,0.315356463193893,0.288425952196121,0.349319875240326,0.185106799006462,"North.Central",FALSE,FALSE
6,"NGA024008",0,407,0,"Kwara",0.496325475704378,0.164182076071974,0.261586888518565,0.186015659993269,0.141459915384598,0.0979544854806015,0.0672916186091429,0.0446666135274525,0.0368427629020372,0.00805831458181321,0.890055684725342,1.40968813059872,0.0434812229357029,0.00421536266991599,0.464888746537294,0.228619056740958,0.529040829136672,0.769461058830953,0.0956016512189388,1.39703865872108,0.379733130335808,0.396748090664122,0.330636559236693,0.0697220861911774,0.375071167945862,0.118261307477951,0.198140025138855,0.226280584931374,0.404420912265778,0.189756333827972,0.209358468651772,0.513104021549225,0.374920934438705,0.0877660438418388,0.395039111375809,0.267893373966217,0.177905365824699,0.122274816036224,0.156931936740875,0.292829871177673,0.0843173116445541,0.432344198226929,0.0104405554011464,"North.Central",TRUE,FALSE
60,"NGA025002",0.0075187969924812,665,5,"Lagos",0.527212941452403,0.129789756693156,0.213502473646008,0.216362225137351,0.189596087914342,0.113858833764961,0.0724461384077712,0.0417765792997506,0.022667922990218,0.0177014266821909,0.999999014666497,1.19970847830114,0.0623940206579729,0.000553228367701179,0.307300994578627,0.157654550513879,0.325006055385905,0.673202259521469,0.0654921246576343,1.35878217318012,0.151327520608902,1,0.955806970596313,0.0178436897695065,0.370502859354019,0.145292028784752,0.118088625371456,0.257174730300903,0.518462657928467,0.185489654541016,0.192524969577789,0.484189838171005,0.252496600151062,0.04465302079916,0.531040787696838,0.243454247713089,0.118123397231102,0.227118536829948,0.0513687245547771,0.218009412288666,0.0296186804771423,0.346160173416138,0.00012174976291135,"South.West",TRUE,FALSE
61,"NGA025003",0.00172413793103448,580,1,"Lagos",0.516421621644044,0.141024663630175,0.216244609228296,0.196521693118097,0.195994575794305,0.124517021207805,0.0664410593728273,0.0381664410216754,0.0210899374042102,0.01166743826041,0.995464364131257,1.22983970313539,0.0677962742054877,0.000485201725398754,0.283855602621681,0.156615569790326,0.330009489207631,0.643293758268848,0.0680271531964303,1.37479980240977,0.376461118459702,0.877042752951748,0.743062169913676,0.0124549390748143,0.398892760276794,0.182823970913887,0.143371164798737,0.347342729568481,0.53031325340271,0.144890442490578,0.212939143180847,0.592426478862762,0.272502839565277,0.0384027473628521,0.591120064258575,0.282483875751495,0.0704933181405067,0.224376365542412,0.0628635138273239,0.186319455504417,0.0193271953612566,0.383581817150116,4.24377067247406e-05,"South.West",TRUE,FALSE
59,"NGA025016",0.00313971742543171,637,2,"Lagos",0.522473598973053,0.117411621984824,0.191118453884547,0.212705588166535,0.2057914269408,0.12135708927638,0.0714103818102633,0.0481557442179148,0.0320496837973183,0.0120277962587483,0.999991508843258,1.21287368061184,0.0649536442550098,0.000438178606685776,0.281147617206919,0.15831760070201,0.310152057206937,0.656796588054128,0.0648014957588018,1.36026972459088,0.0196331795305014,1,0.998671598294202,0.0278714839369059,0.323271602392197,0.147432588040829,0.141415953636169,0.259007483720779,0.418449640274048,0.168346419930458,0.220084056258202,0.469774633646011,0.244487844407558,0.0507567394524813,0.431348562240601,0.258589312434196,0.115597125142813,0.219398126006126,0.0586316417902708,0.178441911935806,0.0189379109069705,0.30593504011631,0.000377974443836138,"South.West",TRUE,FALSE
7,"NGA026008",0,711,0,"Nasarawa",0.505448567373969,0.195568926791348,0.281833233253982,0.189571023654001,0.141819889407867,0.0877545290659724,0.0509794985890996,0.0283671191404227,0.0241057183915256,0.0155831898383289,0.0206197308598703,1.46399206803074,0.0737814354890844,0.0276763498003284,0.608720975257634,0.136451993102996,0.803743542269481,0.8318922526528,0.0409842089505468,1.45646602676669,0.681795209646225,0.0198555212735912,0.0095531313714021,0.217210814356804,0.076673548668623,0.0971334688365459,0.279066205024719,0.147375121712685,0.114493675529957,0.240015476942062,0.124978877604008,0.205710090696812,0.31620429456234,0.21641006320715,0.0375052485615015,0.21386332064867,0.324255704879761,0.0452711135149002,0.326615884900093,0.288197696208954,0.188068181276321,0.326455101370811,0.204388752579689,"North.Central",FALSE,FALSE
8,"NGA027017",0.00307692307692308,325,1,"Niger",0.509838799242376,0.20884347031247,0.285161884390102,0.175604256426964,0.135363095025715,0.0879713792601899,0.0529230600467387,0.0313102524830676,0.0228221123395818,0.00814529255810854,0.237032143014889,1.43998550719725,0.0404901825693145,0.00179065970774342,0.395520172073783,0.172244050329553,0.585947093013137,0.899329262203464,0.0870977084736908,1.29693047085058,0.615925788879395,0.00640384999868955,0.00192571148312163,0.242000460624695,0.132616087794304,0.08200803399086,0.286680817604065,0.15340331196785,0.139100596308708,0.270003855228424,0.175916865468025,0.223020106554031,0.310550838708878,0.244386315345764,0.072939820587635,0.211814790964127,0.342609226703644,0.101215243339539,0.321949124336243,0.271997928619385,0.258103132247925,0.304172277450562,0.215941444039345,"North.Central",FALSE,FALSE
9,"NGA027022",0,663,0,"Niger",0.505745432525768,0.207118586866147,0.280855187632428,0.175357757478357,0.141240581222991,0.0854025698294876,0.0501580744530566,0.0298593062306522,0.0300078720660786,0.00690229353698115,0.57039418117357,1.46699776896158,0.0907099930181834,0.918244226495363,0.822198425118191,0.0905148268154513,0.856301409726793,0.871628185385762,0.0551255745940248,1.44436530467525,0.740239143371582,0.00431801344736084,0.00108946332944267,0.236308075487614,0.106080546975136,0.0838555432856083,0.289253830909729,0.14550257474184,0.122615154832602,0.246196255087852,0.138130210340023,0.209460414946079,0.320201396942139,0.229260683059692,0.0495210774242878,0.213790006935596,0.339916884899139,0.0586292613297701,0.342014938592911,0.278864324092865,0.237569235265255,0.325576260685921,0.211820997297764,"North.Central",FALSE,FALSE
62,"NGA028003",0.00153139356814701,653,1,"Ogun",0.504904869023186,0.151768825813593,0.238704064402904,0.182327080576243,0.172352754329015,0.121604200033,0.0680510797226103,0.0388634030259301,0.0263285403613101,0.0165613130842923,0.977141050255495,1.42303925583799,0.0624974466743509,0.00129410848915472,0.527390831209701,0.170226501127406,0.627341975614373,0.658454948575703,0.0929735367354147,1.45471093890318,0.560138881206512,0.1956600242553,0.179870278388983,0.147925242781639,0.26859924197197,0.116147689521313,0.198791146278381,0.294261872768402,0.224502116441727,0.236895963549614,0.262000739574432,0.321220457553864,0.256573289632797,0.13799661397934,0.248134672641754,0.209297895431519,0.251878082752228,0.220553830265999,0.232066452503204,0.169578433036804,0.275544375181198,0.279343396425247,0.172054678201675,"South.West",TRUE,FALSE
63,"NGA028007",0.00991735537190083,605,6,"Ogun",0.508975144239473,0.151414857106433,0.228959688078657,0.183623103658615,0.181819453387675,0.124654935500723,0.0672031689531774,0.0385347577268059,0.0237900990576186,0.013944265253543,0.723224910766797,1.41587776996354,0.0582809720438983,0.000843765019296649,0.362753522895249,0.184254070912978,0.482812861727894,0.673158169380077,0.0838874011145348,1.41830775796557,0.561420232057571,0.236524995489076,0.235077444246733,0.146763473749161,0.270239233970642,0.115197792649269,0.211345866322517,0.266324251890182,0.223521754145622,0.196205958724022,0.228552058339119,0.314565002918243,0.267928212881088,0.116583317518234,0.273577779531479,0.219571501016617,0.191136285662651,0.181170761585236,0.258936554193497,0.201006680727005,0.238066151738167,0.318732738494873,0.114844590425491,"South.West",TRUE,FALSE
64,"NGA029006",0.00663129973474801,754,5,"Ondo",0.500944687200314,0.136704961309325,0.23692640309765,0.203594162237055,0.166207976967102,0.111400983250724,0.0711507805613971,0.0438445986893863,0.0301702034496148,0.00960629378943803,0.587431984432942,1.38437561329916,0.0351826040004399,0.000374261237111418,0.308716382549983,0.275452658281488,0.486374622568031,0.736147158009606,0.0699945622727036,1.43145330914356,0.484803140163422,0.220117879206308,0.176346029171242,0.180063351988792,0.229171887040138,0.108937785029411,0.227100491523743,0.196874231100082,0.164786100387573,0.177439257502556,0.196685761213303,0.293469324707985,0.299391612410545,0.12988193333149,0.230385288596153,0.233104772865772,0.207158945500851,0.10867902263999,0.263554453849792,0.249942116439342,0.237115226686001,0.345439910888672,0.0827741473913193,"South.West",TRUE,FALSE
66,"NGA030012",0.00278551532033426,718,2,"Osun",0.521190638917184,0.101749312980268,0.22163018562149,0.256311293430761,0.165847278102847,0.0962539247475677,0.0724048171332608,0.0493676287633336,0.0364356026867474,0.0121766257548859,0.416436737208184,1.42299618416551,0.029888480447844,0.000127444665635746,0.377947304637412,0.246147802708286,0.525289178585159,0.724666782251362,0.0859398683154619,1.43476937228588,0.493261903524399,0.103624345272467,0.0487864160803055,0.123028062283993,0.125122115015984,0.118106842041016,0.195353478193283,0.143310636281967,0.119631875306368,0.195348739624023,0.139648452401161,0.213434472680092,0.21854056417942,0.164969883859158,0.129388496279716,0.215389080345631,0.249641016125679,0.0998152196407318,0.217110648751259,0.171195030212402,0.169049739837646,0.215136960148811,0.114946600049734,"South.West",TRUE,FALSE
10,"NGA032002",0,745,0,"Plateau",0.501758882095713,0.183829337737898,0.277180038578386,0.189377582774292,0.137417443885501,0.0880290341425908,0.054488784046304,0.0357414613617437,0.0339362908870392,0.00986060901307757,0.275769189342828,1.35683406736707,0.0655691072376592,0.109752167496843,0.579816699364261,0.0936124746955223,0.703117330090521,0.732548187299529,0.0881083297095764,1.43255902362677,0.724339067935944,0.0105238469925332,0.00220281882883774,0.264892190694809,0.133123561739922,0.0992437824606895,0.330495238304138,0.150938302278519,0.121049329638481,0.22566120326519,0.134128093719482,0.237294286489487,0.370561152696609,0.217284604907036,0.0784163922071457,0.227598682045937,0.326513797044754,0.0439442023634911,0.38425886631012,0.335909932851791,0.249929159879684,0.394072085618973,0.168579697608948,"North.Central",FALSE,FALSE
54,"NGA033015",0.00413223140495868,484,2,"Rivers",0.524649531340195,0.12825635583372,0.218489785575802,0.224914945869326,0.202893788204744,0.11492965982312,0.0606987429255565,0.0308783951998006,0.0189382996558296,0.0238296333191486,0.956053175365184,0.988632090697416,0.0476877912027923,0.00173767213914757,0.308205738512447,0.206717962153848,0.279720741611506,0.785059746273745,0.0477883988770222,1.36250177493099,0.383519232273102,0.53820456681233,0.0554045639345454,0.0707146786153316,0.326341211795807,0.139925390481949,0.150958202779293,0.214833900332451,0.372537434101105,0.205141551792622,0.220731571316719,0.409124001860619,0.243528760969639,0.0965071506798267,0.350466504693031,0.223789252340794,0.176317133009434,0.200721837580204,0.135757520794868,0.187417082488537,0.127499304711819,0.302874848246574,0.0374415069818497,"South.South",TRUE,TRUE
55,"NGA033017",0,529,0,"Rivers",0.51166879329903,0.124474680053374,0.261719985000121,0.207942685627053,0.139029261697803,0.104356993292114,0.0731886389839378,0.0529220064084433,0.0363657281692149,0.0362985090623278,0.141260487937428,1.28865797704765,0.0463808969886019,0.00454739229567242,0.459957599939062,0.210998045625035,0.567292696033273,0.846591112980533,0.0649818922808004,1.44344323973709,0.461776599287987,0.0669401486523246,0.00572036210393311,0.160106979310513,0.0995209999382496,0.134026728570461,0.209463983774185,0.304473266005516,0.21639534085989,0.269988879561424,0.24431549012661,0.252435818314552,0.178960621356964,0.18109143525362,0.189074903726578,0.180643409490585,0.220010556280613,0.243390396237373,0.195018649101257,0.153696365654469,0.18770682066679,0.153324842453003,0.130382381379604,"South.South",FALSE,TRUE
56,"NGA033022",0.00378071833648393,529,2,"Rivers",0.527635544194125,0.112736376916876,0.21914587325807,0.229846629836399,0.196810553219721,0.114387568858522,0.067404906687805,0.0368729676181067,0.0227951544624662,0.0235706141327496,0.863158203691434,1.06752697548364,0.0466102911577865,0.00252980512506571,0.345586297144484,0.198775201312785,0.352297416990557,0.800146462604425,0.0500446242023482,1.38449046610269,0.26608881354332,0.568845326461288,0.195075908659009,0.105824939906597,0.313376575708389,0.116594485938549,0.189063489437103,0.215011030435562,0.348362594842911,0.239031374454498,0.246997728943825,0.351088762283325,0.20845690369606,0.153538629412651,0.263435840606689,0.190118595957756,0.237586006522179,0.217331871390343,0.157807499170303,0.17426373064518,0.179664060473442,0.253876388072968,0.100251339375973,"South.South",TRUE,TRUE
35,"NGA034016",0.0027359781121751,731,2,"Sokoto",0.529037544217848,0.196290399775262,0.28280427243932,0.185599091101512,0.12958005457761,0.0873507098060366,0.0539561467004866,0.0374569265693727,0.0269623443840092,0.00387278852685569,0.357918370902507,1.50636502911601,0.0847845609048005,0.274140244258185,0.716937964691989,0.369354711979624,0.958398639307551,0.843567144639599,0.15265810286816,1.4937743439588,0.335880517959595,0.481309793017945,0.322059683186056,0.116144388914108,0.278618842363358,0.132662855088711,0.196076743304729,0.289858937263489,0.338586300611496,0.152983039617538,0.20956838876009,0.37539866566658,0.279666364192963,0.0947560518980026,0.35126256942749,0.226278968155384,0.171818017959595,0.144176930189133,0.150996744632721,0.230449646711349,0.107535894960165,0.328360170125961,0.0273667732253671,"North.West",TRUE,FALSE
18,"NGA035005",0.00249376558603491,802,2,"Taraba",0.521024270730163,0.20116773074378,0.283580649842351,0.182694865816952,0.141773290828529,0.0892064696923371,0.0496687382962632,0.0287855264941556,0.0231228677263251,0.0251486734918799,2.12818985310894e-08,1.52572541925707,0.0451544806318314,0.185311845241064,0.735494202217686,0.121040700989923,0.924426250326985,0.788901835381735,0.112645882206045,1.46882027272808,0.791197419166565,0.00257661483485174,0.000895091064259962,0.242176175117493,0.132418662309647,0.0924148261547089,0.272606760263443,0.165303513407707,0.152647688984871,0.249990537762642,0.168650984764099,0.221198305487633,0.30373141169548,0.223047450184822,0.0633391141891479,0.201382502913475,0.344087094068527,0.0990972071886063,0.327358812093735,0.250857412815094,0.270425140857697,0.299621403217316,0.229302376508713,"North.East",FALSE,TRUE
36,"NGA037007",0.00280898876404494,356,1,"Zamfara",0.514787233796841,0.201744588161297,0.291079040448119,0.177828520925159,0.136708120170323,0.085484227546068,0.049648809609486,0.032699374242049,0.0248074145397869,0.00408580450134279,0.0965073564812328,1.51528604907165,0.030975063148568,0.448232992091835,0.829544606497486,0.0801146800325429,0.920286131789707,0.877234785844659,0.106811405110047,1.42384328946976,0.78362450003624,0.0150038695713193,0.00783874531662618,0.221293576061726,0.105096187442541,0.104105107486248,0.264519765973091,0.15320210903883,0.149921581149101,0.2077801451087,0.128023043274879,0.209678113460541,0.303942561149597,0.187252573668957,0.0644272975623608,0.207609556615353,0.311783134937286,0.0500400047749281,0.303243339061737,0.271568968892097,0.199442140758038,0.321939587593079,0.163696840405464,"North.West",FALSE,FALSE
37,"NGA037014",0.00281293952180028,711,2,"Zamfara",0.496839570626493,0.208200678075525,0.290115772187137,0.167074150417719,0.136100312788252,0.0879097066310106,0.0525552542242699,0.0335293237891161,0.0245145149229314,0.00355972410186816,0.0279859480833319,1.52310012411774,0.0382609666179953,0.662938097462752,0.871293878614483,0.065101260686818,0.984078465057445,0.915173852027898,0.138363586217089,1.42429193664619,0.69201248884201,0.00991649772060912,0.00422368249229894,0.202719032764435,0.0968979001045227,0.0976748466491699,0.221481882035732,0.157680466771126,0.17428071051836,0.202187992632389,0.130445778369904,0.204560719430447,0.256793335080147,0.175683900713921,0.0574474632740021,0.189983449876308,0.295054137706757,0.0613132212311029,0.264642268419266,0.230367124080658,0.196447774767876,0.269615337252617,0.183962486684322,"North.West",FALSE,FALSE
34,"NGA034004",0.0027359781121751,731,2,"Sokoto",0.495376403072215,0.217456431949929,0.27768304519246,0.165254753648571,0.141043846401328,0.089717347460038,0.0512594998116008,0.0335367244654413,0.0240481537643581,0.00554123962783361,0.0158041862360615,1.52080672830379,0.0477233529040624,0.63478464702852,0.925907191591353,0.171138543707037,0.993979906935385,0.978583898504612,0.127934379261616,1.50034341514903,0.605745851993561,0.0103744185427111,0.00312508639839842,0.186876446008682,0.075069397687912,0.0910601317882538,0.238207072019577,0.153183065354824,0.139721795916557,0.201896004378796,0.127101600170135,0.20262236893177,0.264127925038338,0.181998878717422,0.0357710234820843,0.190987214446068,0.283298790454865,0.0591114107519388,0.274656563997269,0.246638916432858,0.162580877542496,0.264971166849136,0.179235905408859,"North.West",FALSE,FALSE
58,"NGA025013",0,515,0,"Lagos",0.529267493873543,0.123979923719451,0.191073380310664,0.208075137015976,0.21653457670556,0.128574989525072,0.0669503868506892,0.0402216376016188,0.0245900194289532,0.0138843455419733,0.999026138706208,1.27652367036217,0.0720798751529069,0.000286234450258567,0.315822815757834,0.164201617963372,0.334545253214212,0.649595612997862,0.0680772354434554,1.3808843496488,0.239583507180214,0.42438218936472,0.319433460675528,0.107047230005264,0.316192418336868,0.135631307959557,0.212059706449509,0.233159750699997,0.397275298833847,0.219890922307968,0.294096082448959,0.366041928529739,0.269631743431091,0.166114076972008,0.358489245176315,0.204247295856476,0.182678267359734,0.233510971069336,0.204712137579918,0.204902544617653,0.219234243035316,0.295028626918793,0.100885346531868,"South.West",TRUE,FALSE
12,"NGA002002",0.00166944908180301,599,1,"Adamawa",0.508238862138109,0.183667139466577,0.28278362256426,0.185358049878694,0.134270667433553,0.0898190622186562,0.0553658635898865,0.0365146516631459,0.0322208729896602,0.0129780690257063,0.287329931167283,1.46029927439167,0.0987590291706872,0.0975049527313474,0.557800610601511,0.177449844085935,0.750571658059053,0.793821085325792,0.118508826982194,1.3864871261275,0.705729842185974,0.00402180727141808,0.00025478957603007,0.213546633720398,0.101044483482838,0.0981358587741852,0.262135297060013,0.143361255526543,0.121638029813766,0.196805536746979,0.122279390692711,0.202930152416229,0.289338648319244,0.182996243238449,0.0653306916356087,0.201002076268196,0.303857117891312,0.0444435514509678,0.293372988700867,0.261740356683731,0.207500919699669,0.310481429100037,0.168269097805023,"North.East",FALSE,FALSE
